step,beta,gamma,j_perp,avg_energy,step_best_energy,best_energy_so_far,step_best_ones
32,2.2610169491525425,1.48135593220339,0.39722117478755736,-21684.96294909028,-46928.87132187056,-46928.87132187056,49
33,2.3254237288135595,1.433898305084746,0.38716360256650983,-21743.253246108907,-46928.87132187056,-46928.87132187056,49
34,2.3898305084745766,1.3864406779661018,0.37803109890781134,-21793.311044252845,-46928.87132187056,-46928.87132187056,49
35,2.454237288135593,1.3389830508474578,0.3697582006284919,-21803.58046198111,-46928.87132187056,-46928.87132187056,49
36,2.51864406779661,1.2915254237288138,0.36228844801186894,-21809.474316551357,-46928.87132187056,-46928.87132187056,49
37,2.5830508474576273,1.2440677966101696,0.3555734401923073,-21815.362864195453,-46928.87132187056,-46928.87132187056,49
38,2.6474576271186443,1.1966101694915257,0.3495720814260328,-21821.468087437315,-46928.87132187056,-46928.87132187056,49
39,2.711864406779661,1.1491525423728817,0.3442499962607039,-21828.096311685807,-46928.87132187056,-46928.87132187056,49
40,2.776271186440678,1.1016949152542375,0.33957909898246735,-21831.38521094695,-46928.87132187056,-46928.87132187056,49
41,2.840677966101695,1.0542372881355935,0.33553730962617,-21833.998471876024,-46928.87132187056,-46928.87132187056,49
42,2.905084745762712,1.0067796610169495,0.33210841582605516,-21838.047441318213,-46928.87132187056,-46928.87132187056,49
43,2.969491525423729,0.9593220338983053,0.3292820874796708,-21838.920574936725,-46928.87132187056,-46928.87132187056,49
44,3.0338983050847457,0.9118644067796611,0.3270540603852206,-21838.724567192436,-46928.87132187056,-46928.87132187056,49
45,3.0983050847457627,0.8644067796610173,0.32542651678937634,-21841.60693035843,-46928.87132187056,-46928.87132187056,49
46,3.1627118644067798,0.8169491525423731,0.3244087067781581,-21844.838942107166,-46928.87132187056,-46928.87132187056,49
47,3.227118644067797,0.7694915254237289,0.32401787719585073,-21846.17478543247,-46928.87132187056,-46928.87132187056,49
48,3.291525423728814,0.7220338983050851,0.3242806083913215,-21846.82180577172,-46928.87132187056,-46928.87132187056,49
49,3.3559322033898304,0.6745762711864409,0.32523471043442614,-21846.867199585857,-46928.87132187056,-46928.87132187056,49
50,3.4203389830508475,0.6271186440677967,0.32693191138885197,-21846.652292032355,-46928.87132187056,-46928.87132187056,49
51,3.4847457627118645,0.579661016949153,0.3294417020198396,-21847.23759719945,-46928.87132187056,-46928.87132187056,49
52,3.5491525423728816,0.5322033898305087,0.33285692346539725,-21846.462563156176,-46928.87132187056,-46928.87132187056,49
53,3.613559322033898,0.48474576271186454,0.3373020736014899,-21848.179502549006,-46928.87132187056,-46928.87132187056,49
54,3.6779661016949152,0.4372881355932208,0.3429460204917691,-21847.95269603799,-46928.87132187056,-46928.87132187056,49
55,3.7423728813559323,0.38983050847457656,0.35002218531134643,-21847.41170391666,-46928.87132187056,-46928.87132187056,49
56,3.8067796610169493,0.34237288135593236,0.358862074002305,-21846.73117992302,-46928.87132187056,-46928.87132187056,49
57,3.8711864406779664,0.2949152542372886,0.3699542601687287,-21846.57425001504,-46928.87132187056,-46928.87132187056,49
58,3.935593220338983,0.24745762711864439,0.3840560172335896,-21845.315478001725,-46928.87132187056,-46928.87132187056,49
59,4.0,0.2,0.40242611989749455,-21843.751486513298,-46928.87132187056,-46928.87132187056,49
