step,beta,gamma,j_perp,avg_energy,step_best_energy,best_energy_so_far,step_best_ones
30,2.1322033898305084,1.5762711864406782,0.42042565164870177,-29261.328270681774,-47528.58802561447,-47528.58802561447,43
31,2.1966101694915254,1.528813559322034,0.40827944807331756,-29265.00373157779,-47528.58802561447,-47528.58802561447,43
32,2.2610169491525425,1.48135593220339,0.39722117478755736,-29309.06196377,-47528.58802561447,-47528.58802561447,43
33,2.3254237288135595,1.433898305084746,0.38716360256650983,-29391.428708671658,-47528.58802561447,-47528.58802561447,43
34,2.3898305084745766,1.3864406779661018,0.37803109890781134,-29433.24926029473,-47528.58802561447,-47528.58802561447,43
35,2.454237288135593,1.3389830508474578,0.3697582006284919,-29434.869318943198,-47528.58802561447,-47528.58802561447,43
36,2.51864406779661,1.2915254237288138,0.36228844801186894,-29438.95528690538,-47528.58802561447,-47528.58802561447,43
37,2.5830508474576273,1.2440677966101696,0.3555734401923073,-29442.58461675275,-47528.58802561447,-47528.58802561447,43
38,2.6474576271186443,1.1966101694915257,0.3495720814260328,-29442.16432261303,-47528.58802561447,-47528.58802561447,43
39,2.711864406779661,1.1491525423728817,0.3442499962607039,-29443.643664726074,-47528.58802561447,-47528.58802561447,43
40,2.776271186440678,1.1016949152542375,0.33957909898246735,-29443.758795889087,-47528.58802561447,-47528.58802561447,43
41,2.840677966101695,1.0542372881355935,0.33553730962617,-29446.295456366504,-47528.58802561447,-47528.58802561447,43
42,2.905084745762712,1.0067796610169495,0.33210841582605516,-29445.485885285634,-47528.58802561447,-47528.58802561447,43
43,2.969491525423729,0.9593220338983053,0.3292820874796708,-29445.803081568058,-47528.58802561447,-47528.58802561447,43
44,3.0338983050847457,0.9118644067796611,0.3270540603852206,-29447.185391511917,-47528.58802561447,-47528.58802561447,43
45,3.0983050847457627,0.8644067796610173,0.32542651678937634,-29447.91385644982,-47528.58802561447,-47528.58802561447,43
46,3.1627118644067798,0.8169491525423731,0.3244087067781581,-29448.25632026217,-47528.58802561447,-47528.58802561447,43
47,3.227118644067797,0.7694915254237289,0.32401787719585073,-29448.61649604921,-47528.58802561447,-47528.58802561447,43
48,3.291525423728814,0.7220338983050851,0.3242806083913215,-29448.849502348963,-47528.58802561447,-47528.58802561447,43
49,3.3559322033898304,0.6745762711864409,0.32523471043442614,-29448.59619067981,-47528.58802561447,-47528.58802561447,43
50,3.4203389830508475,0.6271186440677967,0.32693191138885197,-29449.059356168324,-47528.58802561447,-47528.58802561447,43
51,3.4847457627118645,0.579661016949153,0.3294417020198396,-29449.09901316101,-47528.58802561447,-47528.58802561447,43
52,3.5491525423728816,0.5322033898305087,0.33285692346539725,-29449.2349778561,-47528.58802561447,-47528.58802561447,43
53,3.613559322033898,0.48474576271186454,0.3373020736014899,-29449.256432205842,-47528.58802561447,-47528.58802561447,43
54,3.6779661016949152,0.4372881355932208,0.3429460204917691,-29449.062628266885,-47528.58802561447,-47528.58802561447,43
55,3.7423728813559323,0.38983050847457656,0.35002218531134643,-29449.036765556364,-47528.58802561447,-47528.58802561447,43
56,3.8067796610169493,0.34237288135593236,0.358862074002305,-29448.0337348946,-47528.58802561447,-47528.58802561447,43
57,3.8711864406779664,0.2949152542372886,0.3699542601687287,-29448.15765335306,-47528.58802561447,-47528.58802561447,43
58,3.935593220338983,0.24745762711864439,0.3840560172335896,-29448.430293103083,-47528.58802561447,-47528.58802561447,43
59,4.0,0.2,0.40242611989749455,-29447.698650759176,-47528.58802561447,-47528.58802561447,43
