mode,scenario_name,distance_label,target_distance_m,straight_line_distance_m,source_node,target_node,walkability_field,day_type,hour,seed_index,seed,steps,replicas,slices,config_file,output_dir,log_file,duration_sec,return_code
baseline_plus_block_move,d1200_dynwd08,d1200,1200,1202.828070248327,80,314,dynwd08,weekday,08,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd08/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd08__seed_046.log,32.116,0
baseline_plus_block_move,d1200_dynwd12,d1200,1200,1202.828070248327,80,314,dynwd12,weekday,12,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd12/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd12__seed_042.log,32.161,0
baseline_plus_block_move,d1200_dynwd12,d1200,1200,1202.828070248327,80,314,dynwd12,weekday,12,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd12/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd12__seed_043.log,31.653,0
baseline_plus_block_move,d1200_dynwd12,d1200,1200,1202.828070248327,80,314,dynwd12,weekday,12,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd12/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd12__seed_044.log,31.521,0
baseline_plus_block_move,d1200_dynwd12,d1200,1200,1202.828070248327,80,314,dynwd12,weekday,12,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd12/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd12__seed_045.log,31.211,0
baseline_plus_block_move,d1200_dynwd12,d1200,1200,1202.828070248327,80,314,dynwd12,weekday,12,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd12/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd12__seed_046.log,31.95,0
baseline_plus_block_move,d1200_dynwd17,d1200,1200,1202.828070248327,80,314,dynwd17,weekday,17,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd17/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd17__seed_042.log,31.636,0
baseline_plus_block_move,d1200_dynwd17,d1200,1200,1202.828070248327,80,314,dynwd17,weekday,17,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd17/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd17__seed_043.log,31.836,0
baseline_plus_block_move,d1200_dynwd17,d1200,1200,1202.828070248327,80,314,dynwd17,weekday,17,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd17/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd17__seed_044.log,31.529,0
baseline_plus_block_move,d1200_dynwd17,d1200,1200,1202.828070248327,80,314,dynwd17,weekday,17,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd17/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd17__seed_045.log,31.633,0
baseline_plus_block_move,d1200_dynwd17,d1200,1200,1202.828070248327,80,314,dynwd17,weekday,17,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd17/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd17__seed_046.log,31.531,0
baseline_plus_block_move,d1200_dynwd21,d1200,1200,1202.828070248327,80,314,dynwd21,weekday,21,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd21/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd21__seed_042.log,32.192,0
baseline_plus_block_move,d1200_dynwd21,d1200,1200,1202.828070248327,80,314,dynwd21,weekday,21,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd21/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd21__seed_043.log,32.727,0
baseline_plus_block_move,d1200_dynwd21,d1200,1200,1202.828070248327,80,314,dynwd21,weekday,21,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd21/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd21__seed_044.log,32.741,0
baseline_plus_block_move,d1200_dynwd21,d1200,1200,1202.828070248327,80,314,dynwd21,weekday,21,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd21/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd21__seed_045.log,32.392,0
baseline_plus_block_move,d1200_dynwd21,d1200,1200,1202.828070248327,80,314,dynwd21,weekday,21,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwd21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd21/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd21__seed_046.log,32.606,0
baseline_plus_block_move,d1200_dynwe05,d1200,1200,1202.828070248327,80,314,dynwe05,weekend,05,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe05/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe05__seed_042.log,32.581,0
baseline_plus_block_move,d1200_dynwe05,d1200,1200,1202.828070248327,80,314,dynwe05,weekend,05,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe05/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe05__seed_043.log,31.72,0
baseline_plus_block_move,d1200_dynwe05,d1200,1200,1202.828070248327,80,314,dynwe05,weekend,05,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe05/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe05__seed_044.log,32.317,0
baseline_plus_block_move,d1200_dynwe05,d1200,1200,1202.828070248327,80,314,dynwe05,weekend,05,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe05/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe05__seed_045.log,32.213,0
baseline_plus_block_move,d1200_dynwe05,d1200,1200,1202.828070248327,80,314,dynwe05,weekend,05,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe05/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe05__seed_046.log,31.895,0
baseline_plus_block_move,d1200_dynwe08,d1200,1200,1202.828070248327,80,314,dynwe08,weekend,08,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe08/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe08__seed_042.log,31.744,0
baseline_plus_block_move,d1200_dynwe08,d1200,1200,1202.828070248327,80,314,dynwe08,weekend,08,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe08/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe08__seed_043.log,31.754,0
baseline_plus_block_move,d1200_dynwe08,d1200,1200,1202.828070248327,80,314,dynwe08,weekend,08,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe08/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe08__seed_044.log,31.63,0
baseline_plus_block_move,d1200_dynwe08,d1200,1200,1202.828070248327,80,314,dynwe08,weekend,08,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe08/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe08__seed_045.log,31.659,0
baseline_plus_block_move,d1200_dynwe08,d1200,1200,1202.828070248327,80,314,dynwe08,weekend,08,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe08/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe08__seed_046.log,31.627,0
baseline_plus_block_move,d1200_dynwe12,d1200,1200,1202.828070248327,80,314,dynwe12,weekend,12,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe12/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe12__seed_042.log,31.908,0
baseline_plus_block_move,d1200_dynwe12,d1200,1200,1202.828070248327,80,314,dynwe12,weekend,12,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe12/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe12__seed_043.log,31.582,0
baseline_plus_block_move,d1200_dynwe12,d1200,1200,1202.828070248327,80,314,dynwe12,weekend,12,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe12/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe12__seed_044.log,31.788,0
baseline_plus_block_move,d1200_dynwe12,d1200,1200,1202.828070248327,80,314,dynwe12,weekend,12,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe12/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe12__seed_045.log,31.334,0
baseline_plus_block_move,d1200_dynwe12,d1200,1200,1202.828070248327,80,314,dynwe12,weekend,12,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe12/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe12__seed_046.log,31.717,0
baseline_plus_block_move,d1200_dynwe17,d1200,1200,1202.828070248327,80,314,dynwe17,weekend,17,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe17/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe17__seed_042.log,31.871,0
baseline_plus_block_move,d1200_dynwe17,d1200,1200,1202.828070248327,80,314,dynwe17,weekend,17,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe17/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe17__seed_043.log,32.086,0
baseline_plus_block_move,d1200_dynwe17,d1200,1200,1202.828070248327,80,314,dynwe17,weekend,17,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe17/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe17__seed_044.log,32.077,0
baseline_plus_block_move,d1200_dynwe17,d1200,1200,1202.828070248327,80,314,dynwe17,weekend,17,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe17/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe17__seed_045.log,31.7,0
baseline_plus_block_move,d1200_dynwe17,d1200,1200,1202.828070248327,80,314,dynwe17,weekend,17,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe17/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe17__seed_046.log,31.478,0
baseline_plus_block_move,d1200_dynwe21,d1200,1200,1202.828070248327,80,314,dynwe21,weekend,21,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe21/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe21__seed_042.log,30.844,0
baseline_plus_block_move,d1200_dynwe21,d1200,1200,1202.828070248327,80,314,dynwe21,weekend,21,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe21/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe21__seed_043.log,31.496,0
baseline_plus_block_move,d1200_dynwe21,d1200,1200,1202.828070248327,80,314,dynwe21,weekend,21,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_plus_block_move/d1200_dynwe21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe21/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe21__seed_044.log,30.922,0
