step,beta,gamma,j_perp,avg_energy,step_best_energy,best_energy_so_far,step_best_ones
17,1.2949152542372881,2.1932203389830507,0.7562680748669842,-17766.56941105263,-45457.12272686439,-45457.20863479276,65
18,1.359322033898305,2.145762711864407,0.7107608781225873,-17784.229754797594,-45457.20863479276,-45457.20863479276,64
19,1.423728813559322,2.0983050847457627,0.67032489817025,-17803.495564180972,-45457.20863479276,-45457.20863479276,64
20,1.4881355932203388,2.0508474576271185,0.6342416537873132,-17831.161783197524,-45457.20863479276,-45457.20863479276,64
21,1.5525423728813559,2.0033898305084747,0.6019206025695011,-17854.578044772497,-45456.85082796986,-45457.20863479276,65
22,1.6169491525423727,1.9559322033898305,0.5728724339344766,-17885.56112539664,-45457.12272686439,-45457.20863479276,65
23,1.6813559322033897,1.9084745762711866,0.546688745183783,-17914.581131336723,-45456.85082796986,-45457.20863479276,65
24,1.7457627118644068,1.8610169491525426,0.5230264009797442,-17974.750729881882,-45456.85082796986,-45457.20863479276,65
25,1.8101694915254236,1.8135593220338984,0.5015953732588893,-18006.799085466013,-45457.20863479276,-45457.20863479276,64
26,1.8745762711864407,1.7661016949152544,0.4821491982751001,-18034.616091640393,-45457.12272686439,-45457.20863479276,65
27,1.9389830508474575,1.7186440677966104,0.4644774233117071,-18058.21579915268,-45457.20863479276,-45457.20863479276,64
28,2.0033898305084747,1.6711864406779662,0.44839958166891114,-18077.50560572534,-45457.12272686439,-45457.20863479276,65
29,2.0677966101694913,1.6237288135593222,0.4337603530027691,-18100.56260062056,-45457.12272686439,-45457.20863479276,65
30,2.1322033898305084,1.5762711864406782,0.42042565164870177,-18124.84976532855,-45457.20863479276,-45457.20863479276,64
31,2.1966101694915254,1.528813559322034,0.40827944807331756,-18153.640535914496,-45457.12272686439,-45457.20863479276,65
32,2.2610169491525425,1.48135593220339,0.39722117478755736,-18176.040146004507,-45457.12272686439,-45457.20863479276,65
33,2.3254237288135595,1.433898305084746,0.38716360256650983,-18200.323988193322,-45456.85082796986,-45457.20863479276,65
34,2.3898305084745766,1.3864406779661018,0.37803109890781134,-18218.79650868386,-45457.20863479276,-45457.20863479276,64
35,2.454237288135593,1.3389830508474578,0.3697582006284919,-18240.248516746546,-45457.20863479276,-45457.20863479276,64
36,2.51864406779661,1.2915254237288138,0.36228844801186894,-18252.573722419424,-45457.12272686439,-45457.20863479276,65
37,2.5830508474576273,1.2440677966101696,0.3555734401923073,-18272.218375465443,-45457.12272686439,-45457.20863479276,65
38,2.6474576271186443,1.1966101694915257,0.3495720814260328,-18286.24116847955,-45457.12272686439,-45457.20863479276,65
39,2.711864406779661,1.1491525423728817,0.3442499962607039,-18306.529930276414,-45457.20863479276,-45457.20863479276,64
40,2.776271186440678,1.1016949152542375,0.33957909898246735,-18327.246013822172,-45457.12272686439,-45457.20863479276,65
41,2.840677966101695,1.0542372881355935,0.33553730962617,-18339.625252570848,-45457.20863479276,-45457.20863479276,64
42,2.905084745762712,1.0067796610169495,0.33210841582605516,-18351.264875950066,-45457.20863479276,-45457.20863479276,64
43,2.969491525423729,0.9593220338983053,0.3292820874796708,-18358.38534747787,-45457.12272686439,-45457.20863479276,65
44,3.0338983050847457,0.9118644067796611,0.3270540603852206,-18366.759199168122,-45457.20863479276,-45457.20863479276,64
45,3.0983050847457627,0.8644067796610173,0.32542651678937634,-18373.25423199276,-45457.20863479276,-45457.20863479276,64
46,3.1627118644067798,0.8169491525423731,0.3244087067781581,-18374.20844696695,-45457.20863479276,-45457.20863479276,64
47,3.227118644067797,0.7694915254237289,0.32401787719585073,-18378.71658258327,-45456.85082796986,-45457.20863479276,65
48,3.291525423728814,0.7220338983050851,0.3242806083913215,-18383.997502994203,-45457.20863479276,-45457.20863479276,64
49,3.3559322033898304,0.6745762711864409,0.32523471043442614,-18387.397609109546,-45457.20863479276,-45457.20863479276,64
50,3.4203389830508475,0.6271186440677967,0.32693191138885197,-18390.85389425026,-45457.12272686439,-45457.20863479276,65
51,3.4847457627118645,0.579661016949153,0.3294417020198396,-18392.339355176446,-45457.12272686439,-45457.20863479276,65
52,3.5491525423728816,0.5322033898305087,0.33285692346539725,-18392.84596833228,-45457.12272686439,-45457.20863479276,65
53,3.613559322033898,0.48474576271186454,0.3373020736014899,-18394.228812756934,-45457.12272686439,-45457.20863479276,65
54,3.6779661016949152,0.4372881355932208,0.3429460204917691,-18397.819082019327,-45456.85082796986,-45457.20863479276,65
55,3.7423728813559323,0.38983050847457656,0.35002218531134643,-18398.544762944235,-45457.20863479276,-45457.20863479276,64
56,3.8067796610169493,0.34237288135593236,0.358862074002305,-18399.80634530111,-45457.12272686439,-45457.20863479276,65
57,3.8711864406779664,0.2949152542372886,0.3699542601687287,-18400.950966484597,-45457.12272686439,-45457.20863479276,65
58,3.935593220338983,0.24745762711864439,0.3840560172335896,-18401.22608265904,-45457.12272686439,-45457.20863479276,65
59,4.0,0.2,0.40242611989749455,-18400.873754196153,-45457.20863479276,-45457.20863479276,64
