mode,mode_description,mode_primary_stage,scenario_name,distance_label,target_distance_m,straight_line_distance_m,source_node,target_node,walkability_field,day_type,hour,seed_index,seed,steps,replicas,slices,duration_sec,baseline_route_found,baseline_route_cost,baseline_route_length,sqa_route_found,sqa_route_cost,sqa_route_length,sqa_selected_edge_count,sqa_matches_baseline_route,sqa_cost_gap_vs_baseline,local_search_status,local_search_route_cost,local_search_route_length,local_search_cost_gap_vs_baseline,local_search_matches_baseline_route,run_dir,log_file,primary_route_found,primary_cost_gap_vs_baseline,primary_matches_baseline_route,primary_stage,sqa_outcome,local_search_outcome,primary_outcome
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d0800_dynwe17,d0800,800,799.1359807833297,179,246,dynwe17,weekend,17,4,46,200,32,20,31.129,True,1427.919,1136.8139999999999,True,1427.919,1136.8139999999999,20,True,0.0,completed,1427.919,1136.8139999999999,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d0800_dynwe17/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d0800_dynwe17__seed_046.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d0800_dynwe21,d0800,800,799.1359807833297,179,246,dynwe21,weekend,21,0,42,200,32,20,31.596,True,1432.669,1136.8139999999999,True,1432.669,1136.8139999999999,20,True,0.0,completed,1432.669,1136.8139999999999,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d0800_dynwe21/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d0800_dynwe21__seed_042.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d0800_dynwe21,d0800,800,799.1359807833297,179,246,dynwe21,weekend,21,1,43,200,32,20,32.088,True,1432.669,1136.8139999999999,True,1432.669,1136.8139999999999,20,True,0.0,completed,1432.669,1136.8139999999999,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d0800_dynwe21/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d0800_dynwe21__seed_043.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d0800_dynwe21,d0800,800,799.1359807833297,179,246,dynwe21,weekend,21,2,44,200,32,20,32.352,True,1432.669,1136.8139999999999,True,1432.669,1136.8139999999999,20,True,0.0,completed,1432.669,1136.8139999999999,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d0800_dynwe21/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d0800_dynwe21__seed_044.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d0800_dynwe21,d0800,800,799.1359807833297,179,246,dynwe21,weekend,21,3,45,200,32,20,32.488,True,1432.669,1136.8139999999999,True,1432.669,1136.8139999999999,20,True,0.0,completed,1432.669,1136.8139999999999,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d0800_dynwe21/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d0800_dynwe21__seed_045.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d0800_dynwe21,d0800,800,799.1359807833297,179,246,dynwe21,weekend,21,4,46,200,32,20,32.181,True,1432.669,1136.8139999999999,True,1432.669,1136.8139999999999,20,True,0.0,completed,1432.669,1136.8139999999999,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d0800_dynwe21/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d0800_dynwe21__seed_046.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd05,d1200,1200,1202.828070248327,80,314,dynwd05,weekday,05,0,42,200,32,20,31.907,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,26,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd05/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd05__seed_042.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd05,d1200,1200,1202.828070248327,80,314,dynwd05,weekday,05,1,43,200,32,20,32.263,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,28,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd05/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd05__seed_043.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd05,d1200,1200,1202.828070248327,80,314,dynwd05,weekday,05,2,44,200,32,20,32.521,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,26,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd05/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd05__seed_044.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd05,d1200,1200,1202.828070248327,80,314,dynwd05,weekday,05,3,45,200,32,20,31.983,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,26,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd05/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd05__seed_045.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd05,d1200,1200,1202.828070248327,80,314,dynwd05,weekday,05,4,46,200,32,20,32.027,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,26,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd05/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd05__seed_046.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd08,d1200,1200,1202.828070248327,80,314,dynwd08,weekday,08,0,42,200,32,20,32.19,True,2126.3558928924513,1766.065892892451,True,2126.3558928924513,1766.065892892451,26,True,0.0,completed,2126.3558928924513,1766.065892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd08/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd08__seed_042.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd08,d1200,1200,1202.828070248327,80,314,dynwd08,weekday,08,1,43,200,32,20,31.956,True,2126.3558928924513,1766.065892892451,True,2126.3558928924513,1766.065892892451,28,True,0.0,completed,2126.3558928924513,1766.065892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd08/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd08__seed_043.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd08,d1200,1200,1202.828070248327,80,314,dynwd08,weekday,08,2,44,200,32,20,32.444,True,2126.3558928924513,1766.065892892451,True,2126.3558928924513,1766.065892892451,26,True,0.0,completed,2126.3558928924513,1766.065892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd08/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd08__seed_044.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd08,d1200,1200,1202.828070248327,80,314,dynwd08,weekday,08,3,45,200,32,20,31.474,True,2126.3558928924513,1766.065892892451,True,2126.3558928924513,1766.065892892451,26,True,0.0,completed,2126.3558928924513,1766.065892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd08/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd08__seed_045.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd08,d1200,1200,1202.828070248327,80,314,dynwd08,weekday,08,4,46,200,32,20,32.116,True,2126.3558928924513,1766.065892892451,True,2126.3558928924513,1766.065892892451,26,True,0.0,completed,2126.3558928924513,1766.065892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd08/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd08__seed_046.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd12,d1200,1200,1202.828070248327,80,314,dynwd12,weekday,12,0,42,200,32,20,32.161,True,2123.063892892451,1765.743892892451,True,2123.063892892451,1765.743892892451,26,True,0.0,completed,2123.063892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd12/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd12__seed_042.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd12,d1200,1200,1202.828070248327,80,314,dynwd12,weekday,12,1,43,200,32,20,31.653,True,2123.063892892451,1765.743892892451,True,2123.063892892451,1765.743892892451,28,True,0.0,completed,2123.063892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd12/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd12__seed_043.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd12,d1200,1200,1202.828070248327,80,314,dynwd12,weekday,12,2,44,200,32,20,31.521,True,2123.063892892451,1765.743892892451,True,2123.063892892451,1765.743892892451,26,True,0.0,completed,2123.063892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd12/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd12__seed_044.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd12,d1200,1200,1202.828070248327,80,314,dynwd12,weekday,12,3,45,200,32,20,31.211,True,2123.063892892451,1765.743892892451,True,2123.063892892451,1765.743892892451,26,True,0.0,completed,2123.063892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd12/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd12__seed_045.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd12,d1200,1200,1202.828070248327,80,314,dynwd12,weekday,12,4,46,200,32,20,31.95,True,2123.063892892451,1765.743892892451,True,2123.063892892451,1765.743892892451,26,True,0.0,completed,2123.063892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd12/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd12__seed_046.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd17,d1200,1200,1202.828070248327,80,314,dynwd17,weekday,17,0,42,200,32,20,31.636,True,2126.063892892451,1765.743892892451,True,2126.063892892451,1765.743892892451,26,True,0.0,completed,2126.063892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd17/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd17__seed_042.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd17,d1200,1200,1202.828070248327,80,314,dynwd17,weekday,17,1,43,200,32,20,31.836,True,2126.063892892451,1765.743892892451,True,2126.063892892451,1765.743892892451,28,True,0.0,completed,2126.063892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd17/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd17__seed_043.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd17,d1200,1200,1202.828070248327,80,314,dynwd17,weekday,17,2,44,200,32,20,31.529,True,2126.063892892451,1765.743892892451,True,2126.063892892451,1765.743892892451,26,True,0.0,completed,2126.063892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd17/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd17__seed_044.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd17,d1200,1200,1202.828070248327,80,314,dynwd17,weekday,17,3,45,200,32,20,31.633,True,2126.063892892451,1765.743892892451,True,2126.063892892451,1765.743892892451,26,True,0.0,completed,2126.063892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd17/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd17__seed_045.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd17,d1200,1200,1202.828070248327,80,314,dynwd17,weekday,17,4,46,200,32,20,31.531,True,2126.063892892451,1765.743892892451,True,2126.063892892451,1765.743892892451,26,True,0.0,completed,2126.063892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd17/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd17__seed_046.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd21,d1200,1200,1202.828070248327,80,314,dynwd21,weekday,21,0,42,200,32,20,32.192,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,26,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd21/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd21__seed_042.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd21,d1200,1200,1202.828070248327,80,314,dynwd21,weekday,21,1,43,200,32,20,32.727,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,28,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd21/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd21__seed_043.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd21,d1200,1200,1202.828070248327,80,314,dynwd21,weekday,21,2,44,200,32,20,32.741,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,26,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd21/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd21__seed_044.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd21,d1200,1200,1202.828070248327,80,314,dynwd21,weekday,21,3,45,200,32,20,32.392,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,26,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd21/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd21__seed_045.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwd21,d1200,1200,1202.828070248327,80,314,dynwd21,weekday,21,4,46,200,32,20,32.606,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,26,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwd21/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwd21__seed_046.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwe05,d1200,1200,1202.828070248327,80,314,dynwe05,weekend,05,0,42,200,32,20,32.581,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,26,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe05/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe05__seed_042.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwe05,d1200,1200,1202.828070248327,80,314,dynwe05,weekend,05,1,43,200,32,20,31.72,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,28,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe05/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe05__seed_043.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwe05,d1200,1200,1202.828070248327,80,314,dynwe05,weekend,05,2,44,200,32,20,32.317,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,26,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe05/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe05__seed_044.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwe05,d1200,1200,1202.828070248327,80,314,dynwe05,weekend,05,3,45,200,32,20,32.213,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,26,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe05/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe05__seed_045.log,True,0.0,True,local_search,tie,tie,tie
baseline_plus_block_move,Dijkstra warm start plus baseline seeded block-move local search,local_search,d1200_dynwe05,d1200,1200,1202.828070248327,80,314,dynwe05,weekend,05,4,46,200,32,20,31.895,True,2137.818892892451,1765.743892892451,True,2137.818892892451,1765.743892892451,26,True,0.0,completed,2137.818892892451,1765.743892892451,0.0,True,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_plus_block_move/d1200_dynwe05/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_plus_block_move/d1200_dynwe05__seed_046.log,True,0.0,True,local_search,tie,tie,tie
