id,isw,is,WIEH,wPSQ,wSE,wSW,wCRw,wEoS,wEoO,wEoP,wETV,wEuF,wSLQ,wDIS,wSLP,wSTR,wCTV,shdwd12,shdwd17,dynwd12,dynwd17,tempwd12,tempwd17,humwd12,humwd17,shdwd21,shdwd08,shdwd05,shdwe05,shdwe08,shdwe12,shdwe17,shdwe21,lgtwd05,lgtwd08,lgtwd12,lgtwd17,lgtwd21,lgtwe05,lgtwe08,lgtwe12,lgtwe17,lgtwe21,aqiwd05,aqiwd08,aqiwd12,aqiwd17,aqiwd21,aqiwe05,aqiwe08,aqiwe12,aqiwe17,aqiwe21,tempwd05,humwd05,tempwd08,humwd08,temwd12,huwd12,temwd17,huwd17,temwd21,huwd21,tempwe05,humwe05,termpwe08,humwe08,tempwe12,humwe12,tempwe17,humwe17,tempwe21,humwe21,trfwd05,trfwd08,trfwd12,trfwd17,trfwd21,trfwe05,trfwe08,trfwe12,trfwe17,trfwe21,dynwd05,dynwd08,dynwd21,dynwe08,dynwe05,dynwe12,dynwe17,dynwe21,cdynwd05,cdynwd08,cdynwd12,cdynwd17,cdynwd21,cdynwe05,cdynwe08,cdynwe12,cdynwe17,cdynwe21,cWIEH,urbantype,length,segment_id,part_idx,direction,source_node,target_node,segment_length,cost_dynwd12,cost_dynwd17,cost_dynwd05,cost_dynwd08,cost_dynwd21,cost_dynwe08,cost_dynwe05,cost_dynwe12,cost_dynwe17,cost_dynwe21,component_id
401,1.8,1.5,1.2,3,1.0,3.0,3,3,1,1.0,1,1,3,1,2,1,2,1,3,1.59,1.665,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.565,1.615,1.565,1.565,1.565,1.54,1.59,1.565,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,7.739,401:0,0,backward,333,330,7.739,24.789,24.414,24.914,24.663999999999998,24.914,24.914,24.914,25.039,24.789,24.914,0
402,2.48,1.0,2.48,3,3.0,3.0,3,3,3,3.0,3,1,3,1,1,1,2,3,3,2.586,2.561,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.461,2.561,2.461,2.511,2.461,2.536,2.486,2.461,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,24.867,402:0,0,forward,334,335,24.867,36.937,37.062,37.562,37.062,37.562,37.312,37.562,37.187,37.437,37.562,0
402,2.48,1.0,2.48,3,3.0,3.0,3,3,3,3.0,3,1,3,1,1,1,2,3,3,2.586,2.561,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.461,2.561,2.461,2.511,2.461,2.536,2.486,2.461,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,24.867,402:0,0,backward,335,334,24.867,36.937,37.062,37.562,37.062,37.562,37.312,37.562,37.187,37.437,37.562,0
403,2.48,1.0,2.48,3,3.0,3.0,3,3,3,3.0,3,1,3,1,1,1,2,3,3,2.586,2.561,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.461,2.561,2.461,2.511,2.461,2.536,2.486,2.461,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,16.514,403:0,0,forward,335,336,16.514,28.584,28.709,29.209,28.709,29.209,28.959,29.209,28.834,29.083999999999996,29.209,0
403,2.48,1.0,2.48,3,3.0,3.0,3,3,3,3.0,3,1,3,1,1,1,2,3,3,2.586,2.561,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.461,2.561,2.461,2.511,2.461,2.536,2.486,2.461,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,16.514,403:0,0,backward,336,335,16.514,28.584,28.709,29.209,28.709,29.209,28.959,29.209,28.834,29.083999999999996,29.209,0
404,2.48,1.0,2.48,3,3.0,3.0,3,3,3,3.0,3,1,2,1,1,1,2,2,3,2.536,2.511,3.0,3.0,2.0,3.0,3,1,3,3,1,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.411,2.461,2.411,2.411,2.411,2.486,2.436,2.411,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,29.897,404:0,0,forward,336,337,29.897,42.217,42.342,42.842,42.592,42.842,42.842,42.842,42.467,42.717,42.842,0
404,2.48,1.0,2.48,3,3.0,3.0,3,3,3,3.0,3,1,2,1,1,1,2,2,3,2.536,2.511,3.0,3.0,2.0,3.0,3,1,3,3,1,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.411,2.461,2.411,2.411,2.411,2.486,2.436,2.411,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,29.897,404:0,0,backward,337,336,29.897,42.217,42.342,42.842,42.592,42.842,42.842,42.842,42.467,42.717,42.842,0
405,2.3,1.0,2.3,3,3.0,2.0,3,3,2,3.0,3,1,2,1,1,1,2,3,3,2.46,2.385,3.0,3.0,2.0,3.0,3,1,3,3,1,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.285,2.335,2.285,2.285,2.285,2.41,2.31,2.285,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,79.019,405:0,0,forward,337,327,79.019,91.71900000000001,92.09400000000001,92.59400000000001,92.34400000000001,92.59400000000001,92.59400000000001,92.59400000000001,91.96900000000001,92.46900000000001,92.59400000000001,0
405,2.3,1.0,2.3,3,3.0,2.0,3,3,2,3.0,3,1,2,1,1,1,2,3,3,2.46,2.385,3.0,3.0,2.0,3.0,3,1,3,3,1,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.285,2.335,2.285,2.285,2.285,2.41,2.31,2.285,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,79.019,405:0,0,backward,327,337,79.019,91.71900000000001,92.09400000000001,92.59400000000001,92.34400000000001,92.59400000000001,92.59400000000001,92.59400000000001,91.96900000000001,92.46900000000001,92.59400000000001,0
406,2.45,1.0,2.45,3,3.0,2.5,3,3,3,3.0,3,1,2,1,1,1,2,3,3,2.565,2.49,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.39,2.49,2.39,2.44,2.39,2.515,2.415,2.39,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,44.076,406:0,0,forward,333,334,44.076,56.251000000000005,56.626,57.126,56.626,57.126,56.876000000000005,57.126,56.501,57.001000000000005,57.126,0
406,2.45,1.0,2.45,3,3.0,2.5,3,3,3,3.0,3,1,2,1,1,1,2,3,3,2.565,2.49,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.39,2.49,2.39,2.44,2.39,2.515,2.415,2.39,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,44.076,406:0,0,backward,334,333,44.076,56.251000000000005,56.626,57.126,56.626,57.126,56.876000000000005,57.126,56.501,57.001000000000005,57.126,0
407,1.87,1.0,1.87,3,1.5,1.0,2,2,1,3.0,2,1,2,1,1,1,3,3,3,2.159,2.084,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.984,2.084,1.984,2.034,1.984,2.109,2.009,1.984,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,53.634,407:0,0,forward,333,338,53.634,67.839,68.214,68.714,68.214,68.714,68.464,68.714,68.089,68.589,68.714,0
407,1.87,1.0,1.87,3,1.5,1.0,2,2,1,3.0,2,1,2,1,1,1,3,3,3,2.159,2.084,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.984,2.084,1.984,2.034,1.984,2.109,2.009,1.984,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,53.634,407:0,0,backward,338,333,53.634,67.839,68.214,68.714,68.214,68.714,68.464,68.714,68.089,68.589,68.714,0
408,1.93,1.5,1.287,2,3.0,2.5,2,2,3,1.0,2,1,3,1,1,2,2,2,3,1.701,1.726,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.626,1.676,1.626,1.626,1.626,1.651,1.651,1.626,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,34.311,408:0,0,forward,339,340,34.311,50.806,50.681,51.181,50.931,51.181,51.181,51.181,51.056,51.056,51.181,0
408,1.93,1.5,1.287,2,3.0,2.5,2,2,3,1.0,2,1,3,1,1,2,2,2,3,1.701,1.726,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.626,1.676,1.626,1.626,1.626,1.651,1.651,1.626,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,34.311,408:0,0,backward,340,339,34.311,50.806,50.681,51.181,50.931,51.181,51.181,51.181,51.056,51.056,51.181,0
409,1.69,1.5,1.127,1,3.0,2.5,1,3,2,1.0,2,1,2,1,1,2,2,3,3,1.639,1.564,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.464,1.564,1.464,1.514,1.464,1.589,1.489,1.464,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,27.233,409:0,0,forward,339,341,27.233,44.038,44.413,44.913,44.413,44.913,44.663,44.913,44.288,44.788,44.913,0
409,1.69,1.5,1.127,1,3.0,2.5,1,3,2,1.0,2,1,2,1,1,2,2,3,3,1.639,1.564,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.464,1.564,1.464,1.514,1.464,1.589,1.489,1.464,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,27.233,409:0,0,backward,341,339,27.233,44.038,44.413,44.913,44.413,44.913,44.663,44.913,44.288,44.788,44.913,0
410,1.76,1.5,1.173,3,1.0,3.0,3,3,1,1.0,2,1,1,1,2,1,1,3,3,1.671,1.546,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.496,1.646,1.496,1.596,1.496,1.621,1.471,1.496,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,9.46,410:0,0,forward,341,338,9.46,26.105,26.73,26.98,26.23,26.98,26.48,26.98,26.355,27.105,26.98,0
410,1.76,1.5,1.173,3,1.0,3.0,3,3,1,1.0,2,1,1,1,2,1,1,3,3,1.671,1.546,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.496,1.646,1.496,1.596,1.496,1.621,1.471,1.496,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,9.46,410:0,0,backward,338,341,9.46,26.105,26.73,26.98,26.23,26.98,26.48,26.98,26.355,27.105,26.98,0
411,2.34,1.0,2.34,2,3.0,2.0,3,3,3,3.0,3,1,1,1,1,1,2,3,3,2.488,2.363,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.313,2.413,2.313,2.363,2.313,2.438,2.288,2.313,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,165.335,411:0,0,forward,338,342,165.335,177.895,178.52,178.77,178.27,178.77,178.52,178.77,178.145,178.895,178.77,0
411,2.34,1.0,2.34,2,3.0,2.0,3,3,3,3.0,3,1,1,1,1,1,2,3,3,2.488,2.363,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.313,2.413,2.313,2.363,2.313,2.438,2.288,2.313,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,165.335,411:0,0,backward,342,338,165.335,177.895,178.52,178.77,178.27,178.77,178.52,178.77,178.145,178.895,178.77,0
412,2.6,1.0,2.6,3,3.0,3.0,3,3,3,2.0,3,2,3,1,1,1,3,2,3,2.42,2.545,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,1,2,3,3,3,3,2,3,2.545,2.495,2.545,2.545,2.545,2.57,2.47,2.545,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,residential,183.181,412:0,0,forward,66,75,183.181,196.08100000000002,195.45600000000002,195.45600000000002,195.70600000000002,195.45600000000002,195.45600000000002,195.45600000000002,195.33100000000002,195.83100000000002,195.45600000000002,0
412,2.6,1.0,2.6,3,3.0,3.0,3,3,3,2.0,3,2,3,1,1,1,3,2,3,2.42,2.545,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,1,2,3,3,3,3,2,3,2.545,2.495,2.545,2.545,2.545,2.57,2.47,2.545,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,residential,183.181,412:0,0,backward,75,66,183.181,196.08100000000002,195.45600000000002,195.45600000000002,195.70600000000002,195.45600000000002,195.45600000000002,195.45600000000002,195.33100000000002,195.83100000000002,195.45600000000002,0
413,1.95,1.0,1.95,3,1.5,1.0,2,3,2,2.0,3,1,1,1,1,1,2,3,3,2.215,2.09,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.04,2.14,2.04,2.09,2.04,2.165,2.015,2.04,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,63.73,413:0,0,forward,343,344,63.73,77.655,78.28,78.53,78.03,78.53,78.28,78.53,77.905,78.655,78.53,2
413,1.95,1.0,1.95,3,1.5,1.0,2,3,2,2.0,3,1,1,1,1,1,2,3,3,2.215,2.09,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.04,2.14,2.04,2.09,2.04,2.165,2.015,2.04,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,63.73,413:0,0,backward,344,343,63.73,77.655,78.28,78.53,78.03,78.53,78.28,78.53,77.905,78.655,78.53,2
414,2.92,1.0,2.92,3,3.0,3.0,3,3,3,3.0,3,2,2,3,1,1,3,3,3,2.794,2.719,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,2,2,2,3,3,3,3,2.719,2.819,2.719,2.769,2.719,2.844,2.744,2.719,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,hospital,98.757,414:0,0,forward,69,80,98.757,109.787,110.162,110.162,109.662,110.162,109.912,110.162,109.537,110.037,110.162,0
414,2.92,1.0,2.92,3,3.0,3.0,3,3,3,3.0,3,2,2,3,1,1,3,3,3,2.794,2.719,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,2,2,2,3,3,3,3,2.719,2.819,2.719,2.769,2.719,2.844,2.744,2.719,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,hospital,98.757,414:0,0,backward,80,69,98.757,109.787,110.162,110.162,109.662,110.162,109.912,110.162,109.537,110.037,110.162,0
415,1.55,1.5,1.033,1,1.5,1.0,1,2,2,1.0,2,1,1,1,2,1,3,2,3,1.523,1.448,3.0,3.0,2.0,3.0,3,1,3,3,1,2,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.398,1.448,1.398,1.398,1.398,1.473,1.373,1.398,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,hospital,9.954,415:0,0,forward,69,345,9.954,27.339000000000002,27.714000000000002,27.964000000000002,27.714000000000002,27.964000000000002,27.964000000000002,27.964000000000002,27.589000000000002,28.089,27.964000000000002,0
415,1.55,1.5,1.033,1,1.5,1.0,1,2,2,1.0,2,1,1,1,2,1,3,2,3,1.523,1.448,3.0,3.0,2.0,3.0,3,1,3,3,1,2,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.398,1.448,1.398,1.398,1.398,1.473,1.373,1.398,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,hospital,9.954,415:0,0,backward,345,69,9.954,27.339000000000002,27.714000000000002,27.964000000000002,27.714000000000002,27.964000000000002,27.964000000000002,27.964000000000002,27.589000000000002,28.089,27.964000000000002,0
416,2.07,1.0,2.07,3,1.5,1.0,3,3,2,3.0,2,1,1,1,1,1,2,3,3,2.299,2.174,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.124,2.224,2.124,2.174,2.124,2.249,2.099,2.124,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,hospital,43.109,416:0,0,forward,345,346,43.109,56.614000000000004,57.239000000000004,57.489000000000004,56.989000000000004,57.489000000000004,57.239000000000004,57.489000000000004,56.864000000000004,57.614000000000004,57.489000000000004,0
416,2.07,1.0,2.07,3,1.5,1.0,3,3,2,3.0,2,1,1,1,1,1,2,3,3,2.299,2.174,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.124,2.224,2.124,2.174,2.124,2.249,2.099,2.124,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,hospital,43.109,416:0,0,backward,346,345,43.109,56.614000000000004,57.239000000000004,57.489000000000004,56.989000000000004,57.489000000000004,57.239000000000004,57.489000000000004,56.864000000000004,57.614000000000004,57.489000000000004,0
