id,isw,is,WIEH,wPSQ,wSE,wSW,wCRw,wEoS,wEoO,wEoP,wETV,wEuF,wSLQ,wDIS,wSLP,wSTR,wCTV,shdwd12,shdwd17,dynwd12,dynwd17,tempwd12,tempwd17,humwd12,humwd17,shdwd21,shdwd08,shdwd05,shdwe05,shdwe08,shdwe12,shdwe17,shdwe21,lgtwd05,lgtwd08,lgtwd12,lgtwd17,lgtwd21,lgtwe05,lgtwe08,lgtwe12,lgtwe17,lgtwe21,aqiwd05,aqiwd08,aqiwd12,aqiwd17,aqiwd21,aqiwe05,aqiwe08,aqiwe12,aqiwe17,aqiwe21,tempwd05,humwd05,tempwd08,humwd08,temwd12,huwd12,temwd17,huwd17,temwd21,huwd21,tempwe05,humwe05,termpwe08,humwe08,tempwe12,humwe12,tempwe17,humwe17,tempwe21,humwe21,trfwd05,trfwd08,trfwd12,trfwd17,trfwd21,trfwe05,trfwe08,trfwe12,trfwe17,trfwe21,dynwd05,dynwd08,dynwd21,dynwe08,dynwe05,dynwe12,dynwe17,dynwe21,cdynwd05,cdynwd08,cdynwd12,cdynwd17,cdynwd21,cdynwe05,cdynwe08,cdynwe12,cdynwe17,cdynwe21,cWIEH,urbantype,length,segment_id,part_idx,source_node,target_node,segment_length,component_id
468,2.24,1.5,1.493,3,3.0,3.0,2,3,3,3.0,3,1,2,2,1,2,1,2,3,1.845,1.82,3.0,3.0,2.0,3.0,3,3,3,3,3,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.72,1.87,1.72,1.82,1.72,1.795,1.745,1.72,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,51.369,468:0,0,375,164,51.369,0
469,2.07,1.0,2.07,3,1.5,1.0,3,3,2,1.5,2,1,2,2,1,1,2,1,3,2.199,2.224,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.124,2.174,2.124,2.124,2.124,2.149,2.149,2.124,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,80.033,469:0,0,362,369,80.033,0
470,2.72,1.0,2.72,3,3.0,3.0,3,3,3,3.0,3,1,3,3,1,1,2,1,3,2.654,2.729,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.629,2.679,2.629,2.629,2.629,2.604,2.654,2.629,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,campus,62.369,470:0,0,159,164,62.369,0
471,2.36,1.5,1.573,3,1.0,3.0,3,3,1,3.0,3,1,2,3,2,1,2,1,3,1.851,1.876,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.776,1.876,1.776,1.826,1.776,1.801,1.801,1.776,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,34.269,471:0,0,164,158,34.269,0
472,2.32,1.5,1.547,3,1.0,3.0,3,3,1,3.0,3,2,3,3,2,1,1,3,3,1.933,1.908,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.808,1.908,1.808,1.858,1.808,1.883,1.833,1.808,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,13.077,472:0,0,373,162,13.077,0
473,2.15,1.0,2.15,3,1.5,1.0,3,3,2,3.0,3,1,2,2,1,1,1,3,3,2.355,2.28,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.18,2.33,2.18,2.28,2.18,2.305,2.205,2.18,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,76.064,473:0,0,372,373,76.064,0
474,2.07,1.0,2.07,3,1.5,1.0,3,3,2,3.0,2,1,2,2,1,1,1,1,3,2.199,2.224,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.124,2.174,2.124,2.124,2.124,2.149,2.149,2.124,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,85.946,474:0,0,153,154,85.946,0
475,2.19,1.0,2.19,2,3.0,1.5,3,3,3,3.0,3,1,2,1,1,1,1,2,3,2.333,2.308,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.208,2.308,2.208,2.258,2.208,2.283,2.233,2.208,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,36.471,475:0,0,374,163,36.471,0
476,2.0,1.5,1.333,3,1.0,3.0,3,3,1,3.0,3,1,2,1,2,1,1,3,3,1.783,1.708,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.608,1.708,1.608,1.658,1.608,1.733,1.633,1.608,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,13.861,476:0,0,374,161,13.861,0
477,2.19,1.0,2.19,3,1.5,1.0,3,3,2,3.0,2,1,3,2,1,1,2,3,3,2.383,2.358,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.258,2.358,2.258,2.308,2.258,2.333,2.283,2.258,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,56.658,477:0,0,162,152,56.658,0
478,2.48,1.0,2.48,3,3.0,3.0,3,3,3,3.0,3,1,2,1,1,1,2,3,3,2.586,2.511,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.411,2.561,2.411,2.511,2.411,2.536,2.436,2.411,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,116.102,478:0,0,64,175,116.102,0
479,2.27,1.0,2.27,3,1.5,1.0,3,3,2,3.0,3,1,3,2,1,1,2,1,3,2.339,2.414,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.314,2.364,2.314,2.314,2.314,2.289,2.339,2.314,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,15.856,479:0,0,57,376,15.856,0
480,2.27,1.0,2.27,3,1.5,1.0,3,3,2,3.0,3,1,3,2,1,1,2,2,3,2.389,2.414,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.314,2.364,2.314,2.314,2.314,2.339,2.339,2.314,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,60.543,480:0,0,376,377,60.543,0
481,2.42,1.0,2.42,3,3.0,2.0,3,3,3,3.0,3,1,3,1,1,1,2,3,3,2.344,2.319,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,1,1,2,3,1,1,1,1,2.219,2.469,2.219,2.219,2.219,2.294,2.244,2.219,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,188.697,481:0,0,376,378,188.697,0
482,2.27,1.0,2.27,3,1.5,3.0,3,3,2,3.0,3,1,3,1,1,1,2,1,3,2.339,2.414,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.314,2.364,2.314,2.314,2.314,2.289,2.339,2.314,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,216.104,482:0,0,376,379,216.104,0
483,2.3,1.0,2.3,3,3.0,2.0,3,3,2,3.0,3,1,2,1,1,1,2,3,2,2.46,2.235,3.0,3.0,2.0,3.0,3,2,3,3,2,3,2,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,3,3,3,2.285,2.385,2.285,2.335,2.285,2.41,2.26,2.285,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,252.092,483:0,0,38,57,252.092,0
484,1.92,1.5,1.28,3,1.0,3.0,3,3,1,1.0,1,1,3,1,2,1,3,1,3,1.646,1.521,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,1,3,3,3,3,3,3,1.621,1.671,1.621,1.621,1.621,1.596,1.646,1.621,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,9.25,484:0,0,175,173,9.25,0
485,2.27,1.0,2.27,3,1.5,1.0,3,3,1,3.0,3,1,2,2,1,1,3,2,3,2.189,2.164,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,1,1,3,3,3,3,3,3,2.264,2.364,2.264,2.314,2.264,2.339,2.289,2.264,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,160.892,485:0,0,173,62,160.892,0
486,2.57,1.0,2.57,3,3.0,2.5,3,3,3,3.0,3,1,3,2,1,1,2,3,3,2.649,2.624,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.524,2.624,2.524,2.574,2.524,2.599,2.549,2.524,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,campus,69.377,486:0,0,174,179,69.377,0
487,2.84,1.0,2.84,3,3.0,3.0,3,3,3,3.0,3,1,2,3,1,1,3,2,3,2.788,2.763,3.0,3.0,2.0,3.0,3,1,3,3,1,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.663,2.713,2.663,2.663,2.663,2.738,2.688,2.663,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,campus,92.243,487:0,0,61,62,92.243,0
488,1.95,1.5,1.3,3,1.5,1.0,2,2,2,3.0,3,1,1,1,1,2,2,3,3,1.76,1.635,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.585,1.685,1.585,1.635,1.585,1.71,1.56,1.585,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,157.611,488:0,0,174,61,157.611,0
489,2.62,1.0,2.62,3,3.0,2.0,3,3,3,2.0,3,3,3,1,1,1,3,3,3,2.684,2.659,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.559,2.659,2.559,2.609,2.559,2.634,2.584,2.559,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,campus,59.824,489:0,0,141,380,59.824,0
490,2.36,1.0,2.36,3,3.0,3.0,3,3,2,3.0,3,1,3,1,1,1,2,3,3,2.502,2.477,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.377,2.477,2.377,2.427,2.377,2.452,2.402,2.377,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,97.504,490:0,0,380,381,97.504,0
491,2.11,1.0,2.11,2,1.5,1.0,3,3,2,3.0,2,1,2,1,1,1,3,3,3,2.327,2.252,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.152,2.252,2.152,2.202,2.152,2.277,2.177,2.152,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,63.412,491:0,0,168,382,63.412,0
492,2.11,1.5,1.407,1,3.0,1.5,3,3,2,3.0,3,1,2,1,2,1,2,3,3,1.635,1.76,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,1,3,3,3,3,3,3,3,1.66,1.61,1.66,1.76,1.66,1.785,1.685,1.66,Reasonably age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,130.458,492:0,0,169,170,130.458,0
493,2.53,1.0,2.53,3,3.0,2.5,3,3,2,3.0,3,2,1,1,1,1,3,2,3,2.571,2.396,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,3,3,3,2.446,2.546,2.446,2.496,2.446,2.521,2.421,2.446,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,100.687,493:0,0,144,23,100.687,0
494,2.07,1.5,1.38,3,1.5,1.0,2,3,2,3.0,2,1,1,1,1,2,3,3,3,1.816,1.691,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.641,1.741,1.641,1.691,1.641,1.766,1.616,1.641,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,66.464,494:0,0,169,144,66.464,0
495,1.83,2.0,0.915,1,3.0,1.5,2,1,2,3.0,3,1,2,1,2,2,2,3,3,1.291,1.416,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,1,3,3,3,3,3,3,3,1.316,1.265,1.316,1.415,1.316,1.441,1.341,1.316,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,163.736,495:0,0,167,182,163.736,0
496,2.18,1.0,2.18,2,3.0,2.0,3,3,3,1.5,3,2,1,1,1,1,1,3,3,2.376,2.251,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.201,2.351,2.201,2.301,2.201,2.326,2.176,2.201,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,167.29,496:0,0,383,177,167.29,0
497,2.33,1.0,2.33,3,3.0,2.5,3,3,3,1.5,3,1,1,1,1,1,2,3,3,2.481,2.356,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.306,2.406,2.306,2.356,2.306,2.431,2.281,2.306,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,117.379,497:0,0,167,383,117.379,0
498,2.36,1.5,1.573,3,3.0,1.0,2,3,3,3.0,2,2,2,2,1,2,2,1,3,1.851,1.676,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,1,3,3,3,3,3,3,1.776,1.876,1.776,1.826,1.776,1.801,1.801,1.776,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,31.424,498:0,0,53,384,31.424,0
499,2.6,1.0,2.6,3,3.0,3.0,3,3,3,3.0,3,1,3,2,1,1,2,3,3,2.67,2.645,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.545,2.595,2.545,2.545,2.545,2.62,2.57,2.545,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,campus,131.92,499:0,0,181,384,131.92,0
500,2.69,1.0,2.69,3,3.0,2.5,3,3,2,3.0,3,1,2,3,1,1,3,2,3,2.683,2.658,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,2,3,3,2.558,2.658,2.558,2.608,2.558,2.533,2.583,2.558,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,campus,60.848,500:0,0,54,55,60.848,0
501,2.11,1.5,1.407,3,1.5,1.0,3,3,1,3.0,3,2,3,1,2,1,2,3,3,1.835,1.81,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.71,1.76,1.71,1.71,1.71,1.785,1.735,1.71,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,169.063,501:0,0,180,54,169.063,0
502,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,2,3,1.752,1.677,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,2,3,3,1.677,1.727,1.677,1.677,1.677,1.602,1.702,1.677,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,28.384,502:0,0,56,57,28.384,0
503,2.33,1.0,2.33,3,3.0,2.5,3,3,3,3.0,3,1,3,1,1,1,1,3,3,2.481,2.456,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.356,2.406,2.356,2.356,2.356,2.431,2.381,2.356,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,114.682,503:0,0,182,177,114.682,0
504,2.64,1.0,2.64,3,3.0,3.0,3,3,3,3.0,3,3,3,2,1,1,1,3,3,2.498,2.673,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,1,3,3,3,3,3,1,1,2.373,2.423,2.373,2.573,2.373,2.648,2.398,2.373,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,campus,60.52,504:0,0,171,381,60.52,0
